study,request_id,prompt,answer
ShannonS2,ShannonS2_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

How strongly do you agree or disagree with the following statement:

“The child tax credit provides an annual refund to working parents with low incomes and is an important tool to keep people out of poverty. Also, when these families spend these tax refunds it provides a boost to our economy. We must encourage every qualifying tax payer to file for child tax credits.”
Scale: 1 (Strongly disagree) to 5 (Strongly agree)",<author>John Zaller</author>
ShannonS28,ShannonS28_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“All Americans, not only in the states most heavily affected but in every place in this country, are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants. The public services they use impose burdens on our taxpayers. We are a nation of immigrants. But we are also a nation of laws. It is wrong and ultimately self-defeating for a nation of immigrants to permit the kind of abuse of our immigration laws we have seen in recent years, and we must do more to stop it.”
President Bill Clinton - Democrat
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“Through this ‘Golden Door’ have come millions of men and women, who first stepped foot on American soil right there, on Ellis Island. These families came here to work. They came to build. Others came in different ways, from other lands, under different, often harrowing conditions. They didn't ask what this country could do for them but what they could do to make this refuge the greatest home of freedom in history. They brought with them courage, ambition and the values of family, neighborhood, work, peace and freedom. They came from different lands but they shared the same values, the same dream.”
President Ronald Reagan – Republican
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“All Americans, not only in the states most heavily affected but in every place in this country, are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants. The public services they use impose burdens on our taxpayers. We are a nation of immigrants. But we are also a nation of laws. It is wrong and ultimately self-defeating for a nation of immigrants to permit the kind of abuse of our immigration laws we have seen in recent years, and we must do more to stop it.”
President Bill Clinton - Democrat
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_3,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“All Americans, not only in the states most heavily affected but in every place in this country, are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants. The public services they use impose burdens on our taxpayers. We are a nation of immigrants. But we are also a nation of laws. It is wrong and ultimately self-defeating for a nation of immigrants to permit the kind of abuse of our immigration laws we have seen in recent years, and we must do more to stop it.”
President Bill Clinton - Democrat
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“All Americans, not only in the states most heavily affected but in every place in this country, are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants. The public services they use impose burdens on our taxpayers. We are a nation of immigrants. But we are also a nation of laws. It is wrong and ultimately self-defeating for a nation of immigrants to permit the kind of abuse of our immigration laws we have seen in recent years, and we must do more to stop it.”
President Bill Clinton - Democrat
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“All Americans, not only in the states most heavily affected but in every place in this country, are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants. The public services they use impose burdens on our taxpayers. We are a nation of immigrants. But we are also a nation of laws. It is wrong and ultimately self-defeating for a nation of immigrants to permit the kind of abuse of our immigration laws we have seen in recent years, and we must do more to stop it.”
President Bill Clinton - Democrat
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“All Americans, not only in the states most heavily affected but in every place in this country, are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants. The public services they use impose burdens on our taxpayers. We are a nation of immigrants. But we are also a nation of laws. It is wrong and ultimately self-defeating for a nation of immigrants to permit the kind of abuse of our immigration laws we have seen in recent years, and we must do more to stop it.”
President Bill Clinton - Democrat
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“Through this ‘Golden Door’ have come millions of men and women, who first stepped foot on American soil right there, on Ellis Island. These families came here to work. They came to build. Others came in different ways, from other lands, under different, often harrowing conditions. They didn't ask what this country could do for them but what they could do to make this refuge the greatest home of freedom in history. They brought with them courage, ambition and the values of family, neighborhood, work, peace and freedom. They came from different lands but they shared the same values, the same dream.”
President Ronald Reagan – Republican
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Zaller</author>
ShannonS28,ShannonS28_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“Through this ‘Golden Door’ have come millions of men and women, who first stepped foot on American soil right there, on Ellis Island. These families came here to work. They came to build. Others came in different ways, from other lands, under different, often harrowing conditions. They didn't ask what this country could do for them but what they could do to make this refuge the greatest home of freedom in history. They brought with them courage, ambition and the values of family, neighborhood, work, peace and freedom. They came from different lands but they shared the same values, the same dream.”
President Ronald Reagan – Republican
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
ShannonS28,ShannonS28_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please take a moment to read the argument carefully and then tell us what you think.

“Through this ‘Golden Door’ have come millions of men and women, who first stepped foot on American soil right there, on Ellis Island. These families came here to work. They came to build. Others came in different ways, from other lands, under different, often harrowing conditions. They didn't ask what this country could do for them but what they could do to make this refuge the greatest home of freedom in history. They brought with them courage, ambition and the values of family, neighborhood, work, peace and freedom. They came from different lands but they shared the same values, the same dream.”
President Ronald Reagan – Republican
Do you think the number of immigrants to America should be....
Scale: 1 (Reduced a lot) to 5 (Increased a lot)",<author>John Doe</author>
FarrowS6,FarrowS6_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>Daniel Kahneman</author>
FarrowS6,FarrowS6_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park. For your information, 85% of the residents of your apartment building will also lose their view of the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>Richard Thaler</author>
FarrowS6,FarrowS6_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park. For your information, 85% of the residents of your apartment building will also lose their view of the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>John Doe</author>
FarrowS6,FarrowS6_3,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park. For your information, 85% of the residents of your apartment building will also lose their view of the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>John Thaler</author>
FarrowS6,FarrowS6_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park. For your information, 85% of the residents of your apartment building will also lose their view of the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>Daniel Kahneman</author>
FarrowS6,FarrowS6_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park. For your information, 85% of the residents of your apartment building will also lose their view of the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>John Thaler</author>
FarrowS6,FarrowS6_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>John Smith</author>
FarrowS6,FarrowS6_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park. For your information, 85% of the residents of your apartment building will also lose their view of the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>John Doe</author>
FarrowS6,FarrowS6_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>Daniel Kahneman</author>
FarrowS6,FarrowS6_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please imagine the following scenario

You live in an apartment where you enjoy a superb view of a green park. Due to a new development project, your view will soon be obstructed by a roadway structure and you will no longer be able to see the park.
On a scale of 1-7, where 1 is not at all disappointed and 7 is extremely disappointed, please rate how you feel about this change below
Scale: 1 (Not at all disappointed) to 7 (Extremely disappointed)",<author>Daniel Kahneman</author>
KlarBRIEF70,KlarBRIEF70_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who voted for  local Democratic candidates and who FREQUENTLY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>John Zaller</author>
KlarBRIEF70,KlarBRIEF70_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who votes for the Democratic Party? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>John Zaller</author>
KlarBRIEF70,KlarBRIEF70_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who votes for the Democratic Party but who RARELY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Robert Putnam</author>
KlarBRIEF70,KlarBRIEF70_3,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who voted for local Democratic candidates but who RARELY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>James Fowler</author>
KlarBRIEF70,KlarBRIEF70_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who voted for local Democratic candidates but who RARELY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Robert Putnam</author>
KlarBRIEF70,KlarBRIEF70_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who votes for the Democratic Party but who RARELY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Robert Putnam</author>
KlarBRIEF70,KlarBRIEF70_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who voted for local Democratic candidates? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Shanto Iyengar</author>
KlarBRIEF70,KlarBRIEF70_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who votes for the Democratic Party? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Robert Putnam</author>
KlarBRIEF70,KlarBRIEF70_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who votes for the Democratic Party but who RARELY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Robert Putnam</author>
KlarBRIEF70,KlarBRIEF70_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


How would you feel if you had a son or daughter who married someone who votes for the Democratic Party but who RARELY talks about politics? Would you feel unhappy or happy?

1. Very unhappy 
2. Somewhat unhappy 
3. Neither unhappy nor happy
4. Somewhat happy
5. Very happy
Scale: 1 (Very unhappy) to 5 (Very happy)",<author>Robert Putnam</author>
Mezzapelle1439,Mezzapelle1439_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
We are interested in how people who have work experience think about claims of workplace sexual harassment. We’ll ask you to read a sexual harassment incident report filed by an employee; the report you’ll read may be partially redacted. We’ll then ask you a few questions about what you read. Please read all materials carefully!
 
 There will be a slight delay of the “Continue” button on the next screen. We appreciate you carefully reading the incident report.

Human Resources Sexual Harassment Incident Report 
Claimant Name: Michelle [Redacted]
Department: Sales
Date Hired: 06/12/2017

In accordance with the Equal Employment Opportunity Commission guidelines for reporting sexual harassment and other acts of workplace incivility, please provide the following demographic information about yourself.

Ethnicity (please select one):
Hispanic/Latino/Latina 
Non-Hispanic/Latino/Latina (selected)

Race (please select all that apply):
African American/Black Asian/Asian American
Middle Eastern
Native American
Pacific Islander
White (selected)
Other; please specify:

Gender (please select one):
Cisgender man
Cisgender woman (selected)
Transgender man
Transgender woman
Nonbinary

Age: 31
Accused Party Name(s): John [Redacted]
Claimant's Statement:
I am making a report today about John [Redacted] who has been repeatedly making me feel uncomfortable lately. I don't know John that well, but sometimes if we're in the same area at work we'll talk about what we're working on or how our days are going, just normal things that you might talk to a coworker about. However, recently John's behavior towards me has made me very uncomfortable whenever he and I have interacted. For example, he has been [Redacted]
This is inappropriate, especially for the workplace, and I feel like it has been negatively affecting my work. I think [Redacted]
If Michelle sought financial compensation through litigation for the harassment she reported, I would be likely to find in favor of Michelle.
Scale: 1 (Strongly disagree) to 7 (Strongly agree)",<author>Elizabeth Levy Paluck</author>
